Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
,Document No.,Sell-to Customer No.,Type,Product,No.,Description,Posting Date,Document Date,GST Bill To State Code,State,Ship to Name,Quantity,Qty in Kgs,Unit of Measure Code,Unit Price Excl. VAT,Amount,Line Discount %,
,UCPL/23-24/737,CUS00003,Item,Annapurna Atta,ATTC100,ANNP WH-FF 1KG LP RL,2023-07-29 00:00:00,2023-07-29 00:00:00,KA,Karnataka,CFACHK-Linfox Logistics (I) Pvt Ltd,3000,3000,PAC,52.87,158610,0,
,UCPL/23-24/737,CUS00003,Item,Annapurna Atta,ATTC100,ANNP WH-FF 1KG LP RL,2023-07-29 00:00:00,2023-07-29 00:00:00,KA,Karnataka,CFACHK-Linfox Logistics (I) Pvt Ltd,0,0,PAC,52.87,0,0,
,UCPL/23-24/738,CUS00004,Item,Annapurna Atta,ATTA100,ANNP WH-FF 10KG,2023-07-29 00:00:00,2023-07-29 00:00:00,TN,Tamil Nadu,Linfox Logistics (I) P Ltd,30,300,PAC,498.05,14941.5,0,
,UCPL/23-24/738,CUS00004,Item,Annapurna Atta,ATTB100,ANNP WH-FF 5KG LP RL,2023-07-29 00:00:00,2023-07-29 00:00:00,TN,Tamil Nadu,Linfox Logistics (I) P Ltd,780,3900,PAC,271.42,211707.6,0,
,UCPL/23-24/738,CUS00004,Item,Annapurna Atta,ATTC100,ANNP WH-FF 1KG LP RL,2023-07-29 00:00:00,2023-07-29 00:00:00,TN,Tamil Nadu,Linfox Logistics (I) P Ltd,4230,4230,PAC,53.08,224528.4,0,
,UCPL/23-24/738,CUS00004,Item,Annapurna Atta,ATTC100,ANNP WH-FF 1KG LP RL,2023-07-29 00:00:00,2023-07-29 00:00:00,TN,Tamil Nadu,Linfox Logistics (I) P Ltd,3000,3000,PAC,53.08,159240,0,
,UCPL/23-24/738,CUS00004,Item,Annapurna Atta,ATTC100,ANNP WH-FF 1KG LP RL,2023-07-29 00:00:00,2023-07-29 00:00:00,TN,Tamil Nadu,Linfox Logistics (I) P Ltd,6570,6570,PAC,53.08,348735.6,0,
,UCPL/23-24/739,CUS00011,Item,Annapurna Salt,ANNZ100,ANNP IODPD SALT 450g Relaunch,2023-07-31 00:00:00,2023-07-28 00:00:00,MH,Maharashtra,Choutubhai agencies- KOLH- 130751,1000,450,PAC,6.83,6830,0,
,UCPL/23-24/739,CUS00011,Item,Annapurna Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,2023-07-31 00:00:00,2023-07-28 00:00:00,MH,Maharashtra,Choutubhai agencies- KOLH- 130751,22500,22500,PAC,11.84,266400,0,
,UCPL/23-24/739,CUS00011,Item,Captain Cook Salt,ACCZ100,CC 1 kg * 25kg pack  New Code,2023-07-31 00:00:00,2023-07-28 00:00:00,MH,Maharashtra,Choutubhai agencies- KOLH- 130751,7650,7650,PAC,12.04,92106,0,
,UCPL/23-24/740,CUS00003,Item,Annapurna Atta,ATTB100,ANNP WH-FF 5KG LP RL,2023-07-31 00:00:00,2023-07-31 00:00:00,KA,Karnataka,CFACHK-Linfox Logistics (I) Pvt Ltd,0,0,PAC,250.47,0,0,
,UCPL/23-24/740,CUS00003,Item,Annapurna Atta,ATTC100,ANNP WH-FF 1KG LP RL,2023-07-31 00:00:00,2023-07-31 00:00:00,KA,Karnataka,CFACHK-Linfox Logistics (I) Pvt Ltd,18000,18000,PAC,52.87,951660,0,
,UCPL/23-24/740,CUS00003,Item,Annapurna Atta,ATTC100,ANNP WH-FF 1KG LP RL,2023-07-31 00:00:00,2023-07-31 00:00:00,KA,Karnataka,CFACHK-Linfox Logistics (I) Pvt Ltd,0,0,PAC,52.87,0,0,
,UCPL/23-24/741,CUS00011,Item,Annapurna Salt,ANNZ100,ANNP IODPD SALT 450g Relaunch,2023-07-31 00:00:00,2023-07-28 00:00:00,MH,Maharashtra,Choutubhai agencies- KOLH- 130751,0,0,PAC,6.83,0,0,
,UCPL/23-24/741,CUS00011,Item,Annapurna Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,2023-07-31 00:00:00,2023-07-28 00:00:00,MH,Maharashtra,Choutubhai agencies- KOLH- 130751,0,0,PAC,11.84,0,0,
,UCPL/23-24/741,CUS00011,Item,Captain Cook Salt,ACCZ100,CC 1 kg * 25kg pack  New Code,2023-07-31 00:00:00,2023-07-28 00:00:00,MH,Maharashtra,Choutubhai agencies- KOLH- 130751,23500,23500,PAC,12.04,282940,0,
,UCPL/23-24/742,CUS00011,Item,Annapurna Salt,ANNZ100,ANNP IODPD SALT 450g Relaunch,2023-07-31 00:00:00,2023-07-28 00:00:00,MH,Maharashtra,Choutubhai agencies- KOLH- 130751,0,0,PAC,6.83,0,0,
,UCPL/23-24/742,CUS00011,Item,Annapurna Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,2023-07-31 00:00:00,2023-07-28 00:00:00,MH,Maharashtra,Choutubhai agencies- KOLH- 130751,0,0,PAC,11.84,0,0,
,UCPL/23-24/742,CUS00011,Item,Captain Cook Salt,ACCZ100,CC 1 kg * 25kg pack  New Code,2023-07-31 00:00:00,2023-07-28 00:00:00,MH,Maharashtra,Choutubhai agencies- KOLH- 130751,23500,23500,PAC,12.04,282940,0,
,UCPL/23-24/743,CUS00011,Item,Annapurna Salt,ANNZ100,ANNP IODPD SALT 450g Relaunch,2023-07-31 00:00:00,2023-07-28 00:00:00,MH,Maharashtra,Dynamic trading co- KOLH- 10A937,0,0,PAC,6.83,0,0,
,UCPL/23-24/743,CUS00011,Item,Annapurna Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,2023-07-31 00:00:00,2023-07-28 00:00:00,MH,Maharashtra,Dynamic trading co- KOLH- 10A937,0,0,PAC,11.84,0,0,
,UCPL/23-24/743,CUS00011,Item,Captain Cook Salt,ACCZ100,CC 1 kg * 25kg pack  New Code,2023-07-31 00:00:00,2023-07-28 00:00:00,MH,Maharashtra,Dynamic trading co- KOLH- 10A937,23500,23500,PAC,12.04,282940,0,
,UCPL/23-24/744,CUS00003,Item,Annapurna Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,2023-07-31 00:00:00,2023-07-31 00:00:00,KA,Karnataka,INTELLIGENT RETAIL PVT LTD RS CODE: 43A593,7500,7500,PAC,15.84,118800,0,
,UCPL/23-24/744,CUS00003,Item,Annapurna Salt,ANNX100,Anp Crystal 1 * 25 kg Relaunch,2023-07-31 00:00:00,2023-07-31 00:00:00,KA,Karnataka,INTELLIGENT RETAIL PVT LTD RS CODE: 43A593,3000,3000,PAC,12.99,38970,0,
,UCPL/23-24/744,CUS00003,Item,Annapurna Salt,ANNY100,ANNAPURNA SALT POLY 500G,2023-07-31 00:00:00,2023-07-31 00:00:00,KA,Karnataka,INTELLIGENT RETAIL PVT LTD RS CODE: 43A593,0,0,PAC,8.09,0,0,
,UCPL/23-24/744,CUS00003,Item,Captain Cook Salt,ACCZ100,CC 1 kg * 25kg pack  New Code,2023-07-31 00:00:00,2023-07-31 00:00:00,KA,Karnataka,INTELLIGENT RETAIL PVT LTD RS CODE: 43A593,7500,7500,PAC,15.74,118050,0,
,UCPL/23-24/745,CUS00010,Item,Captain Cook Salt,ACCZ100,CC 1 kg * 25kg pack  New Code,2023-07-31 00:00:00,2023-07-31 00:00:00,GJ,Gujarat,Sanklecha salt suppliers-VABH-134734,18500,18500,PAC,12.04,222740,0,
,UCPL/23-24/746,CUS00010,Item,Captain Cook Salt,ACCZ100,CC 1 kg * 25kg pack  New Code,2023-07-31 00:00:00,2023-07-31 00:00:00,GJ,Gujarat,Sai Shradha trading co - VABH-10A009,5000,5000,PAC,12.04,60200,0,
,UCPL/23-24/747,CUS00024,Item,Annapurna Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,2023-07-31 00:00:00,2023-07-31 00:00:00,GJ,Gujarat,M/s. B.R. AGENCIES,1500,7500,PAC,160,240000,0,
,UCPL/23-24/747,CUS00024,Item,Annapurna Atta,UWAAFF100,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,2023-07-31 00:00:00,2023-07-31 00:00:00,GJ,Gujarat,M/s. B.R. AGENCIES,150,1500,PAC,320,48000,0,
,UCPL/23-24/748,CUS00019,Item,Annapurna Atta,UWAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,2023-07-31 00:00:00,2023-07-25 00:00:00,MH,Maharashtra,M/s. HARSIDDHA MARKETING								,3000,3000,PAC,35.8,107400,0,35.8
,UCPL/23-24/749,CUS00014,Item,Annapurna Atta,ATTA100,ANNP WH-FF 10KG,2023-07-31 00:00:00,2023-07-31 00:00:00,AD,Andhra Pradesh,HINDUSTAN UNILEVER LIMITED,120,1200,PAC,498.04,59764.8,0,
,UCPL/23-24/749,CUS00014,Item,Annapurna Atta,ATTB100,ANNP WH-FF 5KG LP RL,2023-07-31 00:00:00,2023-07-31 00:00:00,AD,Andhra Pradesh,HINDUSTAN UNILEVER LIMITED,2160,10800,PAC,254.03,548704.8,0,
,UCPL/23-24/749,CUS00014,Item,Annapurna Atta,ATTC100,ANNP WH-FF 1KG LP RL,2023-07-31 00:00:00,2023-07-31 00:00:00,AD,Andhra Pradesh,HINDUSTAN UNILEVER LIMITED,5610,5610,PAC,52.16,292617.6,0,
,UCPL/23-24/749,CUS00014,Item,Annapurna Atta,ATTC100,ANNP WH-FF 1KG LP RL,2023-07-31 00:00:00,2023-07-31 00:00:00,AD,Andhra Pradesh,HINDUSTAN UNILEVER LIMITED,390,390,PAC,52.16,20342.4,0,
